id,opinion_lexicon,nltk,afinn,final_score
A2AZ115GUTDYLU,-1,-1,1,-1
A23VON4N33KVCZ,1,1,1,1
A1P2NBM3P3TS2X,1,1,1,1
A256F7E787F5SG,-1,1,-1,-1
AXB9SZ5NONHY5,1,1,1,1
A9ANMVCEOQ8P7,1,1,1,1
A1GB1Q193DNFGR,-1,-1,-1,-1
A2DLA9WKQS817P,-1,-1,-1,-1
A3I49HL6XR62DI,1,-1,-1,-1
ANGH7H7Q0CBEQ,0,-1,0,0
A2ERCQZNOZSAXI,1,1,1,1
A1TNLHJGJ4QP6Q,1,1,1,1
A1ONOXON3T8J9N,-1,-1,-1,-1
A1QQPIUXWD4G0Z,1,-1,1,1
A2I2HF55LJ1E9A,1,-1,1,1
A30TMSKB7N6IOY,1,1,1,1
A2Z7TU96G2WB9B,-1,-1,-1,-1
A1P2NBM3P3TS2X,1,1,1,1
A1MM6PU8E3VZ5L,-1,-1,1,-1
A280PEWEO77MHW,1,-1,-1,-1
A671GGV9ALOJL,1,1,1,1
A25F159S2Y6Z7Z,1,1,1,1
A7CEP1AKDJXFO,-1,1,1,1
A13RBXRUQ1LVAW,1,1,1,1
A3UDYY6L2NH3JS,-1,-1,-1,-1
A39CX0EE4BZCZC,1,1,1,1
A284WUQS94AQ7A,1,1,1,1
A11BZ39QSLERNI,1,-1,1,1
A3ANHRLMPJKF6G,0,-1,-1,-1
A3KMTOFTUUNFHG,1,1,1,1
A1IWTC62ZQJNTE,1,1,1,1
A1NHJVFQZN4BUV,1,1,1,1
A2D3V5FCKPWLE3,-1,1,1,1
A2MSOMM8D4XHDL,1,1,1,1
A3TIUIBFQ54OWA,0,-1,-1,-1
A26KW32Z05KM7O,1,1,1,1
ADEW9NW1HGTNJ,1,1,1,1
A3MAZM138KFVOW,1,-1,1,1
A1NR1LGZKD9CUB,1,1,1,1
A1SF011APMQTHJ,1,1,1,1
A2IVWYEYWCR0OY,-1,-1,-1,-1
A1FGG93X6HT374,-1,1,1,1
A1B3XL8MXYC6ND,1,1,1,1
A3EE8QR877HEIM,0,1,1,1
A2NJO6YE954DBH,0,1,1,1
A19O103MOTG4GU,-1,1,1,1
A1GHUN5HXMHZ89,1,1,1,1
A3RME2OXY4B6H8,1,-1,1,1
AW3FTPCBPVQNB,1,1,1,1
A36CYEYIW9AF96,1,1,1,1
A329TTW9VJ2NBU,1,1,1,1
AZ5250G2U795I,1,1,1,1
A34CXZWUT8MJ4B,1,1,1,1
A3DNFPPM30AP96,1,1,1,1
AM6JA9ZOHBULP,1,1,1,1
A51IK68MWKV5R,1,1,1,1
A1E3PF3DJ1H1YC,1,1,1,1
A3S9887MZFNNH1,1,1,1,1
A4XI82O92S34M,1,1,1,1
A31R3C6T0DYXVD,1,1,1,1
A2OLOR1HF96MQA,1,-1,0,0
A2F7KIN0SL00I6,1,1,1,1
A2KZEKZWSO251F,1,1,1,1
A22336VZPSIHMO,1,1,1,1
A3KMTOFTUUNFHG,1,1,1,1
A14VG36R0LW81I,-1,-1,-1,-1
APPI6ETL7Z0BI,1,1,1,1
A27PSZX2SE0B51,-1,-1,1,-1
A1403840HDGP7H,-1,-1,1,-1
A3JDK2RUAXXK3P,0,1,1,1
A32XM5KCEJICYL,-1,1,-1,-1
A3E5VKPVU8LAIT,-1,1,1,1
A2X2RSQPSAUNNK,-1,1,-1,-1
A2ZTAC5PNSLCSO,1,1,1,1
ANWT5YP46BKOA,1,1,1,1
A128X98AP594F9,1,1,1,1
A3E3GY2UE9PSMH,-1,1,1,1
AJKWF4W7QD4NS,1,1,1,1
A1TWTULVD6F22O,-1,-1,-1,-1
A6CQY2PXXPMWS,1,1,1,1
A2XNKSV65NBNZE,1,1,1,1
A1G0EBQYLN6STU,-1,-1,-1,-1
A3UT75Z4PPGTS2,1,1,1,1
A3S98L5B1SR9P1,-1,-1,-1,-1
AF8C86SGYLH81,1,1,1,1
A3VOW473J03GOB,1,1,1,1
A1PASRZ81DY9C,1,1,1,1
AHHNKZ27TB1ZY,1,1,1,1
A2L9RSH5C5QSCX,1,-1,1,1
A1GN8UJIZLCA59,1,-1,1,1
A2LMBZE90KST6J,0,1,1,1
A14TI69ZWQQGPK,1,1,1,1
A3GQKB1KF0CRPE,1,1,-1,1
A127PCLKOSDS04,-1,-1,1,-1
A3990PJER9CKJR,1,1,1,1
A31ELTOVZM5JHR,-1,-1,1,-1
A3UCDD45JFRHSV,1,-1,-1,-1
A39NG03UX45MBP,-1,-1,-1,-1
A96K1ZGW56S2I,1,1,1,1
A34ZAYTNP67S83,1,1,1,1
A3OUNPPWYVAWIH,1,1,1,1
A3F77BE1V4MW4Y,1,1,1,1
A49XO4MO130OS,0,1,0,0
A2VUOO5RVB78A7,-1,1,-1,-1
AC1BDK0J99XDH,0,-1,-1,-1
A1H4NFXAJQRQ2K,-1,-1,1,-1
AQWB7J0WXI75Z,-1,-1,-1,-1
A1IEGPT1Q5D3R2,-1,1,1,1
A2LBG01YBSUP96,-1,1,-1,-1
A2CHLPRJZSD6U9,1,1,1,1
A34TI9P66QGT0N,1,1,1,1
A2V7EO331SFUF6,1,1,1,1
A1L43KWWR05PCS,1,1,1,1
ASZDNJLZZZT3Q,1,1,1,1
A2VIBW6JFZ10MQ,1,1,1,1
A3C6CZC2JP67VK,0,1,1,1
A157XTSMJH9XA4,1,1,1,1
A2B73CL3QSYWLB,1,1,1,1
A3EJYJC25OJVKK,-1,-1,1,-1
A1IH2JKONPBHL,1,1,1,1
A12FDY8QMUW9V5,1,1,1,1
A1ZUBY8ODK48NK,1,1,1,1
A2TOX3E4WZ8BSQ,-1,-1,-1,-1
A29IYGR7SNPRIV,1,1,1,1
A3W3ZVOETFBVN1,1,1,1,1
A3QLAOOTFEHCJI,-1,-1,1,-1
ABRFGWSJQXLWQ,1,-1,1,1
A8BIZG3SOG5HV,1,1,1,1
A13XI0MPZHD85,-1,1,1,1
A3N3SN2DDD4HCJ,1,1,1,1
A15W4HEVMH4AJ8,-1,-1,1,-1
A18BV4O63DOWNH,1,1,1,1
A3I6YDX49C6AW9,1,1,1,1
AVL3JQB3S2JIC,1,1,1,1
A2N4E0RILLFQML,1,1,1,1
A3N3SN2DDD4HCJ,1,1,1,1
AXB9SZ5NONHY5,1,1,1,1
A21US22IVCY7QX,0,1,1,1
A34GZPHWYPSY2T,-1,1,1,1
ACEJVFLJUOK1U,0,1,1,1
AI46E73DWKD2B,1,1,1,1
ASJ54MITON1NO,1,-1,-1,-1
A30N4CJVI6U4XE,-1,-1,-1,-1
A143P0NKQDNWYL,1,1,-1,1
A1LQWTHEJAJN13,-1,1,1,1
A2B8AARTSIQS85,-1,-1,1,-1
A2FQGI77IDLD3C,1,1,1,1
A16CZRQL23NOIW,0,1,-1,0
A3MWYPZBKL1NJ,-1,1,1,1
A3PJXZOYC8026Z,1,1,1,1
A339WI3UF83FT5,-1,-1,-1,-1
A82LIVYSX6WZ9,1,1,1,1
A31AN42OT7EWYW,0,1,0,0
A3U8632T422VQO,-1,-1,-1,-1
AKE94NW8G3KJO,1,1,1,1
A27UK6LI19NDNO,1,-1,1,1
A3FY0L9P0D6X8Z,-1,-1,1,-1
A1CDZNPO7U4E6N,-1,-1,-1,-1
A3Q1FVRV0CRYTH,-1,-1,1,-1
A1VQBHHXIKHIGS,-1,-1,-1,-1
A3FSBL8JOL5L15,1,1,1,1
A1L8HRCM60W0W7,1,1,1,1
APDPA11IZPYLN,-1,1,-1,-1
A355VZC33RZGNA,-1,-1,-1,-1
A3DDPQ9342UNMY,-1,1,-1,-1
A34XSKIDNOF0OH,0,1,1,1
AMAJRUBTFSQR5,1,1,1,1
A328S9RN3U5M68,0,-1,-1,-1
A2MF2QVSCUI27G,-1,-1,-1,-1
AT6CZDCP4TRGA,-1,1,1,1
A2PV6GK1HV54Y9,-1,1,-1,-1
AKYNIMNI8LOBP,-1,-1,-1,-1
ABN5K7K1TM1QA,-1,1,1,1
A152HV6669BVV6,-1,-1,-1,-1
A2GPEV42IO41CI,-1,-1,-1,-1
A2B12F705LU1DN,-1,-1,1,-1
A2DSXA1E02C86D,-1,1,1,1
AMKZHBOK7VMQR,-1,-1,1,-1
A3EWPLC63SHLVM,1,1,1,1
AUW8TCRK9EDQ6,-1,1,1,1
A32XW50ILWOXNO,-1,1,-1,-1
ASRA2UZ3JV87B,-1,-1,-1,-1
A3LE94UMOUU3I4,1,1,1,1
A19ZXK9HHVRV1X,-1,-1,-1,-1
A3DC7GP6LSGPMJ,-1,1,1,1
A1655SGPPUUCRP,1,1,1,1
A2Q42ON9CEHR4O,-1,1,-1,-1
A2KBTNS8QYWJ4W,1,1,1,1
A36A9HWQ9U1IK4,-1,-1,-1,-1
A1XH3UYZC8DEY5,-1,1,1,1
A1TWBU1CK70ZZJ,-1,-1,-1,-1
ABO2ZI2Y5DQ9T,1,1,1,1
A1HBFJ85E01GPV,1,1,1,1
A36CH5YSCWH7N,0,-1,1,0
A112H6LPW6II9W,1,1,1,1
AOJUG2HMQKWLG,1,-1,1,1
A3KL7NXOAGKD3U,-1,1,1,1
A3OEECMCM2T4KQ,-1,-1,-1,-1
A33PNAQ33DGBJG,-1,-1,-1,-1
A2YVXL3UQU2Z7M,1,1,1,1
AJDYDG7YZY9QL,-1,1,1,1
A169HP6BTTXXXQ,0,1,1,1
A2CDMCG1Z84A51,-1,1,1,1
AR8FEVSHQ472B,-1,-1,1,-1
A2X6GEC6LCDN4S,1,1,1,1
A3UPYGJKZ0XTU4,-1,1,1,1
A2B12F705LU1DN,-1,-1,-1,-1
A13D1WTFEMS9VH,1,1,1,1
A24ULXZJ5I8O9V,1,1,1,1
A3AWLFMKGRMI5M,1,1,1,1
A84UFSF2SZS2W,-1,1,1,1
A2UOW4UXORK4ZR,1,1,1,1
A2KP0ONGECY1WT,1,1,1,1
AB1CKA6B849SP,1,1,1,1
A17LI4YHJZ1WHS,1,1,1,1
A2P4CJEG530T09,1,1,1,1
AOJZRVNLQXHY0,1,1,1,1
A1V9QBYAVY5TS0,1,1,1,1
A15YPJLKLZS0MK,1,-1,0,0
A1TEMNM9ZEOLJ6,1,1,1,1
A35ZK3M8L9JUPX,-1,-1,-1,-1
A3OL1AX1IODBYL,1,1,1,1
A3RQWGYU848KYV,-1,1,-1,-1
A34UFYMOMMRSMQ,1,1,1,1
A1V3IO23FZFF9L,1,1,1,1
A328S9RN3U5M68,-1,1,1,1
A39CX0EE4BZCZC,1,1,1,1
A1KFBAPAKMEQUF,0,-1,1,0
A2H141JK6LVJVI,0,-1,1,0
A2EDZH51XHFA9B,-1,1,1,1
AH1M9A3JTV7C3,1,1,1,1
A2FBIF1FKBC193,-1,1,1,1
A2VD2D1QHCMF9Q,0,-1,-1,-1
A3SKGQSU29ZV80,-1,1,1,1
A1O60Q7LBN4MQ,1,1,1,1
A3C54XWT93R2WY,-1,-1,-1,-1
A30MO52RK59DA0,-1,-1,-1,-1
A2LCMUTW8OV54U,1,1,1,1
A3FFF3TAL04ZKC,1,1,1,1
A1IWWRZJOXOSYP,1,1,1,1
A3Q4XAQXKKV6V,-1,-1,1,-1
A3P1KM1TKTBIYP,1,1,1,1
A3U9UDRZRBDZWQ,1,1,1,1
A2DG9T7DS7QHS7,-1,-1,1,-1
A3UDYY6L2NH3JS,-1,-1,-1,-1
A3REUILBAGPS06,0,-1,-1,-1
A1K0XHNAJCUCMO,1,1,1,1
A20K4DILTDO5BY,1,1,1,1
A1RX7RUGT1I8CT,1,1,1,1
A2IXB59RK9JZXX,1,1,1,1
AE2O889NKI873,-1,1,1,1
AQJNO53BV7U6B,1,1,1,1
A9RNMO9MUSMTJ,-1,-1,-1,-1
A364U4SQQ5RIXA,1,1,1,1
A11PZ6HSK13L66,1,1,1,1
A1NOYKQ5XB93FQ,1,1,1,1
A3BIFFW81R3UAJ,-1,1,1,1
A1SFNGHM9XV4ZO,1,1,1,1
A1LB6WXESJOTY7,1,1,1,1
A2D4WMPANJ97P0,1,1,1,1
A2Z2VSXD1CI72C,1,1,1,1
A2B62JAP1GVCR0,1,1,-1,1
A96K1ZGW56S2I,1,-1,-1,-1
A2HKY17EEOYZEB,-1,1,-1,-1
A2F51AI8WFFCXU,-1,-1,-1,-1
A14DG5177AHBT4,-1,-1,-1,-1
A1RNWM3JRHO5HQ,0,-1,-1,-1
A3MG21EPYQAGEH,1,1,1,1
A1PASRZ81DY9C,1,1,1,1
A1OZWU29PL1A6X,0,-1,-1,-1
A20EEWWSFMZ1PN,-1,1,-1,-1
AWX8TIXJV5T2G,0,-1,-1,-1
A6PSFGFHI80VV,1,1,1,1
A2EWC48FRNO3YP,-1,1,-1,-1
AU8DH6AOA1YOJ,1,1,1,1
A9FKT0UCTRXZM,-1,-1,-1,-1
A2BL4U2VRMY809,1,1,1,1
AINMH0NREF9GM,1,1,1,1
A2QBHOIZ0G77IV,1,1,1,1
A33TBHM3O9AY17,0,-1,-1,-1
A20JYIHL1W1U54,0,1,0,0
A2ML5JKKXKXVBD,1,1,1,1
A3A99XO989141K,1,1,1,1
A7XQWP2KBF369,-1,-1,-1,-1
AM1VFW804J5FL,-1,1,0,0
A2MP25KPY5LXGU,1,1,-1,1
A1X6M6IINHDSRC,-1,-1,-1,-1
AYOG2ZE7ZESQF,-1,-1,-1,-1
A1FIY1WS58O7L1,-1,-1,-1,-1
A2N90K1APOYC4D,1,-1,-1,-1
A245RY615QEES2,-1,-1,-1,-1
A2S166WSCFIFP5,-1,1,1,1
A98MLQ3XCM5XD,1,1,1,1
APZZ9L6F4R5LS,-1,1,1,1
A28WI7M92C0WFN,-1,1,1,1
A3BPM50X04L1YA,-1,-1,-1,-1
A6YO3JZOFLIO7,1,-1,-1,-1
A13910TC3NZ6LE,1,1,1,1
ARCZGGC8RWC3Z,1,1,1,1
A3VVSZWRRTZZWS,-1,-1,-1,-1
A1FX9QVRQ9XH9E,0,1,0,0
A13F2IV3ME23R,-1,-1,-1,-1
A3KRFVK7EAD81M,0,-1,-1,-1
A26EXMDN188M0,1,1,1,1
A2N3T1RCJJLS92,0,1,1,1
A2JH39V83E2BQU,1,-1,1,1
A3Q61B02RGUUJW,-1,-1,-1,-1
A3BG5AR5KE6QYG,1,1,1,1
A1NI0VOVXZBM7Y,-1,-1,-1,-1
AJ4AXR990ZYDP,1,1,1,1
A1ACQV1N4R6C8A,-1,-1,-1,-1
A2C0AOU78YWGQ,0,1,1,1
A3RA7B12QXKCU9,-1,-1,-1,-1
A2928LJN5IISB4,1,-1,1,1
A3K700ZTAV98FM,-1,-1,-1,-1
A2AOZQ3WTNVVOK,-1,-1,-1,-1
A3DPL0NBD6YQ6I,-1,-1,-1,-1
A2KW2KWKABNYNO,-1,-1,-1,-1
A2XJ20BZ32K1XO,-1,-1,-1,-1
A1FRZ6EHBW1350,-1,-1,-1,-1
AM99ZPB6SH8B4,1,-1,-1,-1
A2O6C06N2TT4ZJ,-1,-1,-1,-1
AYMA8DXY2KKG7,-1,-1,-1,-1
AJED4MM6NL3CJ,1,1,1,1
A3KBI4GO38PKQ1,0,-1,-1,-1
A1NIRPEUKROH8O,-1,-1,-1,-1
A2EYI3MP4M1YVG,-1,-1,-1,-1
A11XKY4EIU2KNR,-1,-1,-1,-1
A3IJSXUB83LQM,1,1,1,1
ASSCA9IS0GWF5,-1,1,1,1
A1O60Q7LBN4MQ,1,-1,-1,-1
A28W123JR15E7F,1,1,1,1
AE8LL9S715YTE,-1,-1,-1,-1
A2Z2URBU123J7N,-1,-1,-1,-1
A3MV1KKHX51FYT,-1,-1,-1,-1
A2QVS4H92Y8VHZ,-1,-1,-1,-1
A2D8CUJPOSRPNA,1,-1,1,1
A1IU9JPECV9X1X,-1,-1,-1,-1
AWJH9ECKBR1YC,0,-1,-1,-1
A3V9G2CC50BREA,1,1,1,1
A3O93GODB0DBOT,-1,-1,-1,-1
AGKPTMTR3UX1R,-1,-1,1,-1
AHF78F3JLENUR,-1,1,1,1
A2FC3Y4TOS219E,0,-1,-1,-1
A2161MAS1NMMZ3,-1,-1,-1,-1
AMYW43AHO16SS,1,1,1,1
A1MR6DAPIVHTBM,-1,-1,-1,-1
A3VV4GUGLUVUP1,-1,1,-1,-1
AV4GNAPI67PM3,-1,-1,-1,-1
A2A4JN3M40I0UD,-1,-1,-1,-1
A3MU5O1170B3LB,-1,-1,-1,-1
AJDAK9A01HVAK,1,1,1,1
A2CKDZWCM8PSZU,1,1,1,1
A1QWEUEM90LL9D,0,-1,-1,-1
A14OYR0THYN98B,-1,1,1,1
AJYILFULOQ3CX,1,1,1,1
A1EYQMM8D3OFYV,-1,-1,-1,-1
A2V3P1XE33NYC3,-1,-1,-1,-1
A358XP3X4U0X45,-1,1,-1,-1
A3B7TR8OU3NZBE,1,1,1,1
A3FGNYPZR4015P,-1,-1,-1,-1
A2XT5P32XI9YH6,0,-1,-1,-1
A13MSJWB3IXGV4,1,1,1,1
A30DKPE1GRZNDE,0,-1,1,0
A2QR8S59KFVD71,-1,-1,1,-1
A103EXN5Q7HX6Z,-1,-1,-1,-1
A2UYAFQ40U2PHS,0,1,-1,0
AE4UD0VAV8CSA,1,1,1,1
A3ODVVP9XO42L,0,-1,-1,-1
A2LU0TDP2264E4,1,1,1,1
AHQ4UML8HWWI5,-1,-1,-1,-1
ASIA7V7CBSKD3,1,1,1,1
A21AHMOZDLMH8S,1,1,1,1
A1LQSMCR665T87,-1,-1,-1,-1
ACI0RPETDEGGW,-1,-1,1,-1
A29R3O02O0PON4,-1,1,-1,-1
A23BTLTIHMJN01,-1,-1,-1,-1
A1GHUN5HXMHZ89,1,1,1,1
A3MCNX5J1VOCD6,-1,-1,1,-1
A2XRMQA6PJ5ZJ8,0,1,1,1
A1MJMYLRTZ76ZX,1,1,1,1
A3AU53UWBG67ZB,-1,1,-1,-1
A3GD9BKIUT3I89,1,1,1,1
AYRCBJ7D2MTRU,1,1,-1,1
A2K5MKBHDYUOZB,-1,-1,1,-1
A1VTHUZIN04QQW,-1,-1,-1,-1
AAW58LG72PG7I,0,-1,-1,-1
A3KXFQQFBPJTQE,1,-1,1,1
AY8DXYQKKE7ZB,1,-1,0,0
ALTNI5BAFUAQY,1,1,1,1
APKNTDAV6EPI4,1,1,1,1
A2VUOO5RVB78A7,-1,-1,-1,-1
A1A5Y81Y7QEPE7,-1,-1,-1,-1
A3LMR8SWBKG31N,-1,-1,-1,-1
A18UDHMBY4BAKU,-1,-1,-1,-1
A2MI2QMF9XSG9C,-1,-1,-1,-1
A2EULQRKC10EOM,1,1,1,1
AT9Z4FWR847HL,0,1,1,1
A1TMAVN4CEM8U8,0,-1,-1,-1
A40CCH74MOWE2,1,-1,-1,-1
A205YX56OL4THV,1,1,1,1
A11JU33HMT5XPU,1,1,1,1
A158ISYADQ2G0Q,1,1,1,1
AHHNKZ27TB1ZY,0,-1,1,0
A2N8L4FH238FM7,1,-1,-1,-1
A2K9IVPCTJUQHN,-1,1,-1,-1
A3HOF1OBYCV0I5,1,1,1,1
A2233FJA4QHDWS,-1,-1,-1,-1
A3JDQYXLTEUM39,-1,1,-1,-1
AD8CNMZFHUN1D,1,1,1,1
A1J8IYEXYTUXMQ,1,1,1,1
A205AUYKHU8RJ1,-1,-1,-1,-1
A2GRWM4WH2DRJY,0,-1,-1,-1
A2J87CQ5BJ73KF,-1,-1,-1,-1
A1MRVDRUH2Q6NI,1,1,1,1
A27OGNBD5EKZ85,1,-1,-1,-1
A3DQQH8KW0G57Z,0,-1,-1,-1
A187O4M7CZMTDB,-1,-1,-1,-1
AVUUDC6156IP9,-1,-1,-1,-1
A1SX3Z5KAAY9M7,1,1,1,1
A84FVCZ2VYP7,-1,1,1,1
A34DNINKMPJ0SD,1,1,1,1
A1I2QTJVOHPRX0,1,1,1,1
AVVAQFAA0IZJY,1,1,1,1
A1XUG3EJX89KNG,1,-1,1,1
AVNPRWMUZOZ0L,-1,-1,-1,-1
A1CIQTLWE6RAZF,1,1,1,1
A35531WG0CE5UE,1,1,1,1
A2X3Y36YY42F7,1,1,1,1
A3416O5ZR3CDXG,1,1,1,1
A14A9269KW3HEU,0,1,0,0
A2MUMWNRBK9W0E,0,-1,1,0
A2KG9B8ZLVX3YH,1,1,1,1
A2KG9B8ZLVX3YH,1,1,1,1
A2V6LU7J5IWCSR,1,1,1,1
A145CT70T2SB51,1,1,1,1
A16QODENBJVUI1,-1,-1,-1,-1
A34V2HRFRZBLZZ,1,1,1,1
A30JPZ9TZ7I61U,1,1,1,1
A14H4RM6TDVXFQ,1,1,1,1
AV4HUCO0KESC7,-1,1,1,1
A1VCMUCEQJILZ1,1,1,1,1
A2JC8HFMMWLFDN,-1,1,1,1
A36R900A6NRUVD,1,1,1,1
A1GR07JT6NU0M3,0,1,1,1
A6VLZN69QXG85,0,-1,1,0
A96ROTPFCSWTR,1,-1,0,0
A1PB73RK71PUL0,0,1,1,1
A29WC0FFTCJSNB,-1,1,1,1
A2B8PGVJE6RI4O,1,1,1,1
A28DE9PESU6FXV,1,1,1,1
A2BEU7GPGNIG44,1,1,1,1
A1I24QCCZC3ZGN,1,1,1,1
A3LYHNFYXYS1RP,-1,1,1,1
A2ZWONEFY9P6WK,1,1,1,1
A3QDC5Z0NZAGBL,1,1,1,1
A3LJ5Y9GWXQVG6,1,1,1,1
A2DWWHDCQYJJ8Z,1,1,1,1
A1YR4OM2QLQ1LY,0,1,1,1
A328S9RN3U5M68,1,1,1,1
AUTBHG6070SL4,-1,1,1,1
A64F70I0PHA3T,1,1,1,1
A2WCM67C603IKX,-1,1,1,1
A1HSC3KZV6F4BZ,1,1,1,1
AJOKH0DVQHAD7,1,1,1,1
AUM3YMZ0YRJE0,-1,1,1,1
A2FPSBIEJ4NPZ7,1,1,1,1
A3JMB1BG9WHWPT,1,1,1,1
A3P4YD9ORCYZAD,1,1,1,1
A2OWAPHQ7G3UNQ,0,1,0,0
A1R115B9HZYZ6W,-1,1,1,1
A1U09F1931QVIC,1,1,1,1
A26239BNZVAOPL,1,1,1,1
A1615MDR9N12GP,1,-1,1,1
A2RB8KTH6HRY6U,1,1,1,1
A1JJ667XRY3KBM,1,-1,-1,-1
A17FLA8HQOFVIG,-1,1,-1,-1
A2ATWKOFJXRRR1,0,1,-1,0
ADS5APY1NKTL4,-1,1,1,1
ADZ739AFVFBS7,0,1,1,1
A30040YUELK24L,1,1,1,1
ABHK1RQK79L6Q,0,1,1,1
A29R9S80S56ECM,1,1,1,1
A2WAP3D72BH75C,1,1,1,1
A1UOTG037037XY,1,1,1,1
APVGI1HKLLNBJ,1,1,1,1
A2CERZTZDCUSSP,1,1,1,1
A12Z37U7M4Z0SJ,-1,-1,-1,-1
A1HVA58VUD8BLG,-1,-1,-1,-1
AKMTYY9A3PJTG,1,1,1,1
A2V0OJY5BIDNZC,1,1,1,1
A3LAD5VNST6F2A,1,1,1,1
AMEWX2BT1ZR8R,0,1,0,0
A3PF9RNA8T8LG2,1,1,1,1
A3VM8JX93I4HVS,1,1,1,1
AIGRL8HE8Q68I,1,1,1,1
A27AOJ93KGDQPE,1,-1,1,1
A31GOMP97XPJMV,0,1,1,1
A2EIR50X0I6HHA,0,-1,-1,-1
A1I84XZNGIEJ9,-1,-1,-1,-1
A1H43XZ2OYQR00,-1,-1,-1,-1
A1J05KXOZDZVOU,0,1,1,1
A2HYMA3BGE9ZHH,1,1,1,1
A2X1TQ11DHOX5W,1,1,1,1
AMFGHMGFA1DPE,0,1,1,1
A1PKY27376UBE7,1,1,1,1
A29NTPTCMVR6O3,1,1,1,1
AZUS6EUI6DGJ7,1,1,1,1
A3EI44QSO4FD92,0,1,1,1
A27AI1EV5JH4T,1,1,1,1
A27OZJU8XAPM49,1,1,1,1
A33GAT1IXTYKLU,1,1,1,1
A2XWYWKXY97AJB,1,1,1,1
A11SMJ2SH7OAR7,0,1,1,1
A1Q6XY4HGSJHXQ,1,1,1,1
A6PGWNDZG3BJQ,1,1,1,1
A27HMAWJNA9P9T,0,-1,-1,-1
A14SND7303E3DH,1,1,1,1
A3J5WEY9BS9EFA,1,1,1,1
AIGH49UIIV95,1,1,1,1
A854I0WBJ7I0A,0,1,1,1
A188JXCR8Y3CQE,1,1,1,1
A1KZQ5DIX0YUE1,1,1,1,1
A29VOID11W9LR5,1,1,1,1
AFPR2BY85DFAD,1,1,1,1
A28YDTZVQQYGKJ,1,1,1,1
A2A8ISLILUT82W,1,1,1,1
A3PBZW9BE6WKEF,1,1,1,1
A3GHMLWTOY18TA,0,1,1,1
A33S2WA8PHWEX4,1,1,1,1
A3GJFQ54MYU0SK,1,1,1,1
A2FJCTTAUCTYAJ,0,1,1,1
AP3B615GM191G,1,1,1,1
AYKNU25YLBIMJ,1,1,1,1
A22PQ1Y8AE422C,1,1,1,1
A30F36RCUUW2DW,1,1,1,1
A2M877Z0Q12Q3B,1,1,1,1
AVQ5FS44FVM52,1,1,1,1
A3I7RGZBM899A9,1,1,1,1
A5799ILS8WNFP,0,1,1,1
A3G03ILUYJTOB9,-1,-1,-1,-1
A31CW0N5IS8D7F,0,1,1,1
AFV2584U13XP3,1,1,1,1
A3PUNJNIM8612F,0,1,1,1
A3VM2LLBUEAVE,1,1,1,1
AUJ6UO6BH7S4B,1,1,1,1
A1WCJDTJ25WF4D,1,1,0,1
A2F7MBZ4FC8GW3,-1,1,1,1
A1QR6FZVY58AD5,1,1,1,1
A2SP49S1GR3BUT,1,1,1,1
A1RP2Y86TDQ95V,1,1,1,1
AQ85IBR6GDEQW,1,1,1,1
AZEFQHQSSDHOX,1,1,1,1
AZOZWV5NDGTX3,1,1,1,1
A2TRA2K299EMJR,0,-1,0,0
A3P9AZ714VGFUD,-1,-1,-1,-1
A10YFAFXHLG8E0,-1,-1,-1,-1
AKV9NYJB3WL9O,-1,1,-1,-1
A3HOW6AF36ZEND,1,1,1,1
AI5SVYOIYPSSY,-1,-1,-1,-1
AMAWIW8K7F4BE,1,1,1,1
ARSJ07OVBH63,-1,-1,1,-1
A36Z5QPJ8JUQEU,-1,1,-1,-1
A3I81NDLJKJ7E5,0,1,1,1
A93JZL9S1FUI9,1,1,1,1
A3D5UHUD1CMTXG,-1,1,-1,-1
AAIMWL8DZZUTT,-1,-1,-1,-1
AU57H1B8J6SCV,1,1,1,1
ACKDSX71VI5HY,1,1,1,1
A3O8KUMLFTBXA7,1,1,1,1
A1W9QAR7P545IC,1,1,1,1
A1E330XTGY2EP9,-1,1,1,1
A34L7TTW0USU81,1,1,1,1
AGYZK4719LVKW,1,1,1,1
A1D1OIINL9M6C6,1,1,1,1
A212BN81DP6FRI,-1,1,1,1
A1LMEY8TPH5M5N,1,1,1,1
AN9MVX2LMVO7N,1,1,0,1
AW1O02DQ8YLAX,1,1,1,1
A3SA8L9K0B9NGR,1,-1,1,1
A1KIQW58K4JSJ0,1,1,1,1
A23DGRCYD5XDLZ,1,1,1,1
A3F0ESKF8B5QW8,0,1,1,1
A28LP06QTAK6YY,1,1,1,1
A29N5R6F714FAO,1,1,1,1
A1T6XFZ8W970KT,1,1,1,1
A1M43XP6I2X6SQ,0,-1,0,0
A3E6C5VOHGRHLO,1,1,1,1
A11YOTONCPRQ9S,1,1,1,1
A2ISXMCAZ1KSWZ,1,1,1,1
A1F1FOR46702YF,1,1,1,1
A1FKJCJ3S7B4BF,1,1,1,1
A1Z6TB4WFJG366,1,1,1,1
AZJA5IIWVA1V2,1,1,1,1
A1KXUU6XWD2U3O,1,1,1,1
AMQ35XXS9IPEK,1,1,1,1
AYL9HHHJ0786K,1,1,1,1
A3JFG349M3FQOA,1,1,1,1
A3A24OGC6113I2,1,1,1,1
A3KRUJOOHS52B4,1,1,1,1
A1KGCJFBXZOFBK,1,1,1,1
A1MXJKUIBKMMYU,1,-1,1,1
AYYRTD01GLO13,-1,1,0,0
